Image,SaltPepper_Prob,Gaussian_Sigma,PSNR_Noisy,SSIM_Noisy,PSNR_ISTA_Result,SSIM_ISTA_Result,PSNR_BM3D_Result,SSIM_BM3D_Result
jetplane.tif,0.037,0.25,13.371429658716096,0.12333947881533272,14.604342590238584,0.16638644455463053,15.031671795555422,0.15098842567900167
lake.tif,0.037,0.25,13.27231134100411,0.16463670628837204,15.053507896587504,0.22294509148920832,14.841803214123619,0.19675044321931529
lena.bmp,0.037,0.25,12.84946385213241,0.1049622715181331,14.720895729667706,0.15143942213525624,14.554990635125048,0.1324625123371588
lena_color_256.tif,0.037,0.25,12.86146437947696,0.1605940384900464,14.230723983905875,0.2164252441494239,14.449582025978426,0.19473296727808792
lena_color_512.tif,0.037,0.25,12.857435263212679,0.10360380528333771,14.260201476864685,0.14768759843653292,14.5553402887339,0.1317634866398904
lena_gray_256.tif,0.037,0.25,12.833811525760527,0.16509682699126316,14.673619616872815,0.2222338315178984,14.475532623412217,0.19938573998808803
lena_gray_512.tif,0.037,0.25,12.854751424641162,0.10202402842619558,14.708039515066918,0.1482310232401231,14.57971270810626,0.12932487428812295
livingroom.tif,0.037,0.25,12.758441126007655,0.14222580208330418,14.637267783655226,0.199157303536587,14.416413999824156,0.17496654632903208
mandril_color.tif,0.037,0.25,12.782667096724392,0.24218217091988137,14.447858022479247,0.30327786400709394,14.204006176584077,0.27564746722247585
mandril_gray.tif,0.037,0.25,12.708137175641754,0.18508768714770904,14.49461182486501,0.2585907595058983,14.282530401295093,0.22217655034952782
peppers.png,0.037,0.25,13.11033563721625,0.10698106248898721,14.9229538844432,0.15283372608427315,14.762685523384064,0.1355176326869671
peppers_color.tif,0.037,0.25,13.361803637250734,0.1971013334660048,15.039331692796662,0.2436815525759313,14.93624163013292,0.2263648863324924
peppers_gray.tif,0.037,0.25,12.972916581517165,0.10188793694866417,14.917855041251592,0.1484377078804035,14.700517676960166,0.12996355278197214
pirate.tif,0.037,0.25,12.90500524513976,0.1260184606848391,14.890309647300132,0.18084228279647388,14.556321145515756,0.15538544828164869
tulips.png,0.037,0.25,13.148905735105583,0.14620087263050796,15.223105828652672,0.21401989919571726,14.834297797314807,0.18406736405572657
walkbridge.tif,0.037,0.25,12.953466350305948,0.2017183565807598,14.805987214407947,0.2720316947022025,14.45229800950887,0.2377912461015278
woman_blonde.tif,0.037,0.25,12.769619040151259,0.10585921080874837,14.523513553752437,0.14912647664341575,14.465949038350788,0.13195708256438873
woman_darkhair.tif,0.037,0.25,13.24427572505925,0.05669245831903102,15.297652496046332,0.09272819076778904,14.998485081008695,0.077701061149706
HappyFish.jpg,0.037,0.37929,11.03315372820031,0.14953427507231074,11.641743210391756,0.1651893256040558,10.497365848548231,0.15525573329868975
baboon.png,0.037,0.37929,10.261039243686323,0.14052600739777324,11.308289054234027,0.16931231501483504,10.632374162336838,0.14646219668670052
barbara.bmp,0.037,0.37929,10.348258298830046,0.09302073135960665,11.653808637402236,0.11514144695148641,10.771473753561986,0.09963042806757832
boat.png,0.037,0.37929,10.279203840582195,0.0804618474085857,11.388942298347153,0.10291614364849948,10.695988193035706,0.08588112822735737
cameraman.tif,0.037,0.37929,10.44345339868423,0.0656298980640551,11.66376846384174,0.08554942034713658,10.899405591915272,0.07048658809280774
fruits.png,0.037,0.37929,10.533847986686142,0.05410374547092599,11.35014235692057,0.06752736872657457,10.998422015962896,0.05791823430944863
house.tif,0.037,0.37929,10.477692211945122,0.04445212796852555,11.61864891193179,0.05954224569981842,10.946349229215608,0.048723710603992505
